date,item_name,category,leftover_qty,waste_kg,waste_cost_inr,day_of_week,is_weekend,is_holiday,weather,staff_count,event_flag
2024-01-19,Kulfi,Desserts,10,1.25,350.0,Friday,0,0,Sunny,12,0
2024-01-20,Paneer Butter Masala,Main Course,10,2.54,812.8,Saturday,1,0,Sunny,14,1
2024-01-20,Dal Makhani,Main Course,27,7.19,2300.8,Saturday,1,0,Sunny,14,1
2024-01-20,Chicken Biryani,Main Course,3,1.0,320.0,Saturday,1,0,Sunny,14,1
2024-01-20,Mutton Rogan Josh,Main Course,22,6.65,2128.0,Saturday,1,0,Sunny,14,1
2024-01-20,Paneer Tikka,Starters,75,14.43,3607.5,Saturday,1,0,Sunny,14,1
2024-01-20,Chicken Tandoori,Starters,25,4.39,1097.5,Saturday,1,0,Sunny,14,1
2024-01-20,Veg Spring Rolls,Starters,35,6.23,1557.5,Saturday,1,0,Sunny,14,1
2024-01-20,Fish Amritsari,Starters,33,4.98,1245.0,Saturday,1,0,Sunny,14,1
2024-01-20,Butter Naan,Breads,24,1.63,195.6,Saturday,1,0,Sunny,14,1
2024-01-20,Garlic Naan,Breads,13,0.89,106.8,Saturday,1,0,Sunny,14,1
2024-01-20,Tandoori Roti,Breads,26,1.7,204.0,Saturday,1,0,Sunny,14,1
2024-01-20,Gulab Jamun,Desserts,24,2.87,803.6,Saturday,1,0,Sunny,14,1
2024-01-20,Ras Malai,Desserts,25,3.14,879.2,Saturday,1,0,Sunny,14,1
2024-01-20,Kheer,Desserts,19,2.44,683.2,Saturday,1,0,Sunny,14,1
2024-01-20,Kulfi,Desserts,22,2.92,817.6,Saturday,1,0,Sunny,14,1
2024-01-21,Paneer Butter Masala,Main Course,6,2.01,643.2,Sunday,1,0,Cloudy,13,0
2024-01-21,Dal Makhani,Main Course,16,5.58,1785.6,Sunday,1,0,Cloudy,13,0
2024-01-21,Chicken Biryani,Main Course,12,3.22,1030.4,Sunday,1,0,Cloudy,13,0
2024-01-21,Mutton Rogan Josh,Main Course,29,9.2,2944.0,Sunday,1,0,Cloudy,13,0
2024-01-21,Paneer Tikka,Starters,19,2.68,670.0,Sunday,1,0,Cloudy,13,0
2024-01-21,Chicken Tandoori,Starters,5,0.78,195.0,Sunday,1,0,Cloudy,13,0
2024-01-21,Veg Spring Rolls,Starters,23,3.39,847.5,Sunday,1,0,Cloudy,13,0
2024-01-21,Fish Amritsari,Starters,18,2.7,675.0,Sunday,1,0,Cloudy,13,0
2024-01-21,Butter Naan,Breads,20,1.58,189.6,Sunday,1,0,Cloudy,13,0
2024-01-21,Garlic Naan,Breads,18,1.17,140.4,Sunday,1,0,Cloudy,13,0
2024-01-21,Tandoori Roti,Breads,32,2.46,295.2,Sunday,1,0,Cloudy,13,0
2024-01-21,Gulab Jamun,Desserts,22,3.22,901.6,Sunday,1,0,Cloudy,13,0
2024-01-21,Ras Malai,Desserts,5,0.68,190.4,Sunday,1,0,Cloudy,13,0
2024-01-21,Kheer,Desserts,13,1.72,481.6,Sunday,1,0,Cloudy,13,0
2024-01-21,Kulfi,Desserts,10,1.09,305.2,Sunday,1,0,Cloudy,13,0
2024-01-22,Paneer Butter Masala,Main Course,4,1.3,416.0,Monday,0,0,Sunny,10,0
2024-01-22,Dal Makhani,Main Course,14,3.61,1155.2,Monday,0,0,Sunny,10,0
2024-01-22,Chicken Biryani,Main Course,8,2.29,732.8,Monday,0,0,Sunny,10,0
2024-01-22,Mutton Rogan Josh,Main Course,18,5.12,1638.4,Monday,0,0,Sunny,10,0
2024-01-22,Paneer Tikka,Starters,21,3.78,945.0,Monday,0,0,Sunny,10,0
2024-01-22,Chicken Tandoori,Starters,13,2.49,622.5,Monday,0,0,Sunny,10,0
2024-01-22,Veg Spring Rolls,Starters,50,7.45,1862.5,Monday,0,0,Sunny,10,0
2024-01-22,Fish Amritsari,Starters,23,3.98,995.0,Monday,0,0,Sunny,10,0
2024-01-22,Butter Naan,Breads,10,0.66,79.2,Monday,0,0,Sunny,10,0
2024-01-22,Garlic Naan,Breads,32,2.29,274.8,Monday,0,0,Sunny,10,0
2024-01-22,Tandoori Roti,Breads,26,1.58,189.6,Monday,0,0,Sunny,10,0
2024-01-22,Gulab Jamun,Desserts,7,0.95,266.0,Monday,0,0,Sunny,10,0
2024-01-22,Ras Malai,Desserts,10,1.09,305.2,Monday,0,0,Sunny,10,0
2024-01-22,Kheer,Desserts,9,1.28,358.4,Monday,0,0,Sunny,10,0
2024-01-22,Kulfi,Desserts,9,1.02,285.6,Monday,0,0,Sunny,10,0
2024-01-23,Paneer Butter Masala,Main Course,6,1.82,582.4,Tuesday,0,0,Sunny,8,0
2024-01-23,Dal Makhani,Main Course,9,2.77,886.4,Tuesday,0,0,Sunny,8,0
2024-01-23,Chicken Biryani,Main Course,9,2.78,889.6,Tuesday,0,0,Sunny,8,0
2024-01-23,Mutton Rogan Josh,Main Course,11,2.97,950.4,Tuesday,0,0,Sunny,8,0
2024-01-23,Paneer Tikka,Starters,19,3.14,785.0,Tuesday,0,0,Sunny,8,0
2024-01-23,Chicken Tandoori,Starters,20,3.34,835.0,Tuesday,0,0,Sunny,8,0
2024-01-23,Veg Spring Rolls,Starters,21,4.03,1007.5,Tuesday,0,0,Sunny,8,0
2024-01-23,Fish Amritsari,Starters,30,5.29,1322.5,Tuesday,0,0,Sunny,8,0
2024-01-23,Butter Naan,Breads,12,0.82,98.4,Tuesday,0,0,Sunny,8,0
2024-01-23,Garlic Naan,Breads,31,2.04,244.8,Tuesday,0,0,Sunny,8,0
2024-01-23,Tandoori Roti,Breads,13,1.04,124.8,Tuesday,0,0,Sunny,8,0
2024-01-23,Gulab Jamun,Desserts,14,1.83,512.4,Tuesday,0,0,Sunny,8,0
2024-01-23,Ras Malai,Desserts,14,2.03,568.4,Tuesday,0,0,Sunny,8,0
2024-01-23,Kheer,Desserts,9,1.09,305.2,Tuesday,0,0,Sunny,8,0
2024-01-23,Kulfi,Desserts,15,1.73,484.4,Tuesday,0,0,Sunny,8,0
2024-01-24,Paneer Butter Masala,Main Course,8,2.28,729.6,Wednesday,0,0,Cloudy,9,0
2024-01-24,Dal Makhani,Main Course,3,0.84,268.8,Wednesday,0,0,Cloudy,9,0
2024-01-24,Chicken Biryani,Main Course,2,0.65,208.0,Wednesday,0,0,Cloudy,9,0
2024-01-24,Mutton Rogan Josh,Main Course,17,4.17,1334.4,Wednesday,0,0,Cloudy,9,0
2024-01-24,Paneer Tikka,Starters,4,0.65,162.5,Wednesday,0,0,Cloudy,9,0
2024-01-24,Chicken Tandoori,Starters,30,5.17,1292.5,Wednesday,0,0,Cloudy,9,0
2024-01-24,Veg Spring Rolls,Starters,14,2.03,507.5,Wednesday,0,0,Cloudy,9,0
2024-01-24,Fish Amritsari,Starters,17,3.1,775.0,Wednesday,0,0,Cloudy,9,0
2024-01-24,Butter Naan,Breads,13,0.76,91.2,Wednesday,0,0,Cloudy,9,0
2024-01-24,Garlic Naan,Breads,18,1.18,141.6,Wednesday,0,0,Cloudy,9,0
2024-01-24,Tandoori Roti,Breads,16,1.25,150.0,Wednesday,0,0,Cloudy,9,0
2024-01-24,Gulab Jamun,Desserts,3,0.34,95.2,Wednesday,0,0,Cloudy,9,0
2024-01-24,Ras Malai,Desserts,16,1.95,546.0,Wednesday,0,0,Cloudy,9,0
2024-01-24,Kheer,Desserts,4,0.56,156.8,Wednesday,0,0,Cloudy,9,0
2024-01-24,Kulfi,Desserts,13,1.77,495.6,Wednesday,0,0,Cloudy,9,0
2024-01-25,Paneer Butter Masala,Main Course,7,2.16,691.2,Thursday,0,0,Sunny,11,0
2024-01-25,Dal Makhani,Main Course,5,1.39,444.8,Thursday,0,0,Sunny,11,0
2024-01-25,Chicken Biryani,Main Course,5,1.48,473.6,Thursday,0,0,Sunny,11,0
2024-01-25,Mutton Rogan Josh,Main Course,23,5.93,1897.6,Thursday,0,0,Sunny,11,0
2024-01-25,Paneer Tikka,Starters,5,0.78,195.0,Thursday,0,0,Sunny,11,0
2024-01-25,Chicken Tandoori,Starters,46,6.86,1715.0,Thursday,0,0,Sunny,11,0
2024-01-25,Veg Spring Rolls,Starters,7,1.0,250.0,Thursday,0,0,Sunny,11,0
2024-01-25,Fish Amritsari,Starters,21,3.24,810.0,Thursday,0,0,Sunny,11,0
2024-01-25,Butter Naan,Breads,12,0.87,104.4,Thursday,0,0,Sunny,11,0
2024-01-25,Garlic Naan,Breads,16,1.21,145.2,Thursday,0,0,Sunny,11,0
2024-01-25,Tandoori Roti,Breads,25,1.72,206.4,Thursday,0,0,Sunny,11,0
2024-01-25,Gulab Jamun,Desserts,14,1.75,490.0,Thursday,0,0,Sunny,11,0
2024-01-25,Ras Malai,Desserts,10,1.42,397.6,Thursday,0,0,Sunny,11,0
2024-01-25,Kheer,Desserts,28,3.47,971.6,Thursday,0,0,Sunny,11,0
2024-01-25,Kulfi,Desserts,11,1.46,408.8,Thursday,0,0,Sunny,11,0
2024-01-26,Paneer Butter Masala,Main Course,14,3.82,1222.4,Friday,0,1,Sunny,11,1
2024-01-26,Dal Makhani,Main Course,23,5.94,1900.8,Friday,0,1,Sunny,11,1
2024-01-26,Chicken Biryani,Main Course,4,1.34,428.8,Friday,0,1,Sunny,11,1
2024-01-26,Mutton Rogan Josh,Main Course,35,12.04,3852.8,Friday,0,1,Sunny,11,1
2024-01-26,Paneer Tikka,Starters,25,3.88,970.0,Friday,0,1,Sunny,11,1
2024-01-26,Chicken Tandoori,Starters,20,3.34,835.0,Friday,0,1,Sunny,11,1
2024-01-26,Veg Spring Rolls,Starters,22,3.22,805.0,Friday,0,1,Sunny,11,1
2024-01-26,Fish Amritsari,Starters,49,8.8,2200.0,Friday,0,1,Sunny,11,1
2024-01-26,Butter Naan,Breads,14,0.94,112.8,Friday,0,1,Sunny,11,1
2024-01-26,Garlic Naan,Breads,11,0.71,85.2,Friday,0,1,Sunny,11,1
2024-01-26,Tandoori Roti,Breads,14,0.93,111.6,Friday,0,1,Sunny,11,1
2024-01-26,Gulab Jamun,Desserts,5,0.58,162.4,Friday,0,1,Sunny,11,1
2024-01-26,Ras Malai,Desserts,25,2.92,817.6,Friday,0,1,Sunny,11,1
2024-01-26,Kheer,Desserts,11,1.31,366.8,Friday,0,1,Sunny,11,1
2024-01-26,Kulfi,Desserts,17,2.18,610.4,Friday,0,1,Sunny,11,1
2024-01-27,Paneer Butter Masala,Main Course,15,4.54,1452.8,Saturday,1,0,Cloudy,13,1
2024-01-27,Dal Makhani,Main Course,28,9.59,3068.8,Saturday,1,0,Cloudy,13,1
2024-01-27,Chicken Biryani,Main Course,18,5.68,1817.6,Saturday,1,0,Cloudy,13,1
2024-01-27,Mutton Rogan Josh,Main Course,32,9.98,3193.6,Saturday,1,0,Cloudy,13,1
2024-01-27,Paneer Tikka,Starters,6,1.04,260.0,Saturday,1,0,Cloudy,13,1
2024-01-27,Chicken Tandoori,Starters,31,5.74,1435.0,Saturday,1,0,Cloudy,13,1
2024-01-27,Veg Spring Rolls,Starters,20,2.93,732.5,Saturday,1,0,Cloudy,13,1
2024-01-27,Fish Amritsari,Starters,24,3.58,895.0,Saturday,1,0,Cloudy,13,1
2024-01-27,Butter Naan,Breads,10,0.71,85.2,Saturday,1,0,Cloudy,13,1
2024-01-27,Garlic Naan,Breads,41,2.86,343.2,Saturday,1,0,Cloudy,13,1
2024-01-27,Tandoori Roti,Breads,37,2.57,308.4,Saturday,1,0,Cloudy,13,1
2024-01-27,Gulab Jamun,Desserts,11,1.29,361.2,Saturday,1,0,Cloudy,13,1
2024-01-27,Ras Malai,Desserts,6,0.71,198.8,Saturday,1,0,Cloudy,13,1
2024-01-27,Kheer,Desserts,7,0.95,266.0,Saturday,1,0,Cloudy,13,1
2024-01-27,Kulfi,Desserts,20,2.86,800.8,Saturday,1,0,Cloudy,13,1
2024-01-28,Paneer Butter Masala,Main Course,8,2.06,659.2,Sunday,1,0,Rainy,11,0
2024-01-28,Dal Makhani,Main Course,11,2.95,944.0,Sunday,1,0,Rainy,11,0
2024-01-28,Chicken Biryani,Main Course,12,2.98,953.6,Sunday,1,0,Rainy,11,0
2024-01-28,Mutton Rogan Josh,Main Course,22,7.41,2371.2,Sunday,1,0,Rainy,11,0
2024-01-28,Paneer Tikka,Starters,12,1.84,460.0,Sunday,1,0,Rainy,11,0
2024-01-28,Chicken Tandoori,Starters,27,4.75,1187.5,Sunday,1,0,Rainy,11,0
2024-01-28,Veg Spring Rolls,Starters,30,5.35,1337.5,Sunday,1,0,Rainy,11,0
2024-01-28,Fish Amritsari,Starters,21,3.2,800.0,Sunday,1,0,Rainy,11,0
2024-01-28,Butter Naan,Breads,17,1.25,150.0,Sunday,1,0,Rainy,11,0
2024-01-28,Garlic Naan,Breads,26,1.96,235.2,Sunday,1,0,Rainy,11,0
2024-01-28,Tandoori Roti,Breads,17,1.02,122.4,Sunday,1,0,Rainy,11,0
2024-01-28,Gulab Jamun,Desserts,13,1.77,495.6,Sunday,1,0,Rainy,11,0
2024-01-28,Ras Malai,Desserts,8,1.18,330.4,Sunday,1,0,Rainy,11,0
2024-01-28,Kheer,Desserts,8,0.9,252.0,Sunday,1,0,Rainy,11,0
2024-01-28,Kulfi,Desserts,16,2.35,658.0,Sunday,1,0,Rainy,11,0
2024-01-29,Paneer Butter Masala,Main Course,3,0.99,316.8,Monday,0,0,Cloudy,10,0
2024-01-29,Dal Makhani,Main Course,12,3.04,972.8,Monday,0,0,Cloudy,10,0
2024-01-29,Chicken Biryani,Main Course,7,2.28,729.6,Monday,0,0,Cloudy,10,0
2024-01-29,Mutton Rogan Josh,Main Course,20,6.28,2009.6,Monday,0,0,Cloudy,10,0
2024-01-29,Paneer Tikka,Starters,25,3.92,980.0,Monday,0,0,Cloudy,10,0
2024-01-29,Chicken Tandoori,Starters,16,2.48,620.0,Monday,0,0,Cloudy,10,0
2024-01-29,Veg Spring Rolls,Starters,8,1.49,372.5,Monday,0,0,Cloudy,10,0
2024-01-29,Fish Amritsari,Starters,28,5.44,1360.0,Monday,0,0,Cloudy,10,0
2024-01-29,Butter Naan,Breads,11,0.85,102.0,Monday,0,0,Cloudy,10,0
2024-01-29,Garlic Naan,Breads,12,0.83,99.6,Monday,0,0,Cloudy,10,0
2024-01-29,Tandoori Roti,Breads,34,2.12,254.4,Monday,0,0,Cloudy,10,0
2024-01-29,Gulab Jamun,Desserts,3,0.4,112.0,Monday,0,0,Cloudy,10,0
2024-01-29,Ras Malai,Desserts,8,1.19,333.2,Monday,0,0,Cloudy,10,0
2024-01-29,Kheer,Desserts,10,1.12,313.6,Monday,0,0,Cloudy,10,0
2024-01-29,Kulfi,Desserts,8,1.03,288.4,Monday,0,0,Cloudy,10,0
2024-01-30,Paneer Butter Masala,Main Course,6,1.61,515.2,Tuesday,0,0,Sunny,9,0
2024-01-30,Dal Makhani,Main Course,14,4.41,1411.2,Tuesday,0,0,Sunny,9,0
2024-01-30,Chicken Biryani,Main Course,3,0.97,310.4,Tuesday,0,0,Sunny,9,0
2024-01-30,Mutton Rogan Josh,Main Course,21,7.3,2336.0,Tuesday,0,0,Sunny,9,0
2024-01-30,Paneer Tikka,Starters,15,2.88,720.0,Tuesday,0,0,Sunny,9,0
2024-01-30,Chicken Tandoori,Starters,8,1.13,282.5,Tuesday,0,0,Sunny,9,0
2024-01-30,Veg Spring Rolls,Starters,9,1.4,350.0,Tuesday,0,0,Sunny,9,0
2024-01-30,Fish Amritsari,Starters,20,3.46,865.0,Tuesday,0,0,Sunny,9,0
2024-01-30,Butter Naan,Breads,12,0.9,108.0,Tuesday,0,0,Sunny,9,0
2024-01-30,Garlic Naan,Breads,19,1.11,133.2,Tuesday,0,0,Sunny,9,0
2024-01-30,Tandoori Roti,Breads,27,1.57,188.4,Tuesday,0,0,Sunny,9,0
2024-01-30,Gulab Jamun,Desserts,6,0.71,198.8,Tuesday,0,0,Sunny,9,0
2024-01-30,Ras Malai,Desserts,14,1.8,504.0,Tuesday,0,0,Sunny,9,0
2024-01-30,Kheer,Desserts,7,0.93,260.4,Tuesday,0,0,Sunny,9,0
2024-01-30,Kulfi,Desserts,16,2.11,590.8,Tuesday,0,0,Sunny,9,0
2024-01-31,Paneer Butter Masala,Main Course,4,1.34,428.8,Wednesday,0,0,Sunny,12,0
2024-01-31,Dal Makhani,Main Course,7,2.44,780.8,Wednesday,0,0,Sunny,12,0
2024-01-31,Chicken Biryani,Main Course,4,1.4,448.0,Wednesday,0,0,Sunny,12,0
2024-01-31,Mutton Rogan Josh,Main Course,24,6.11,1955.2,Wednesday,0,0,Sunny,12,0
2024-01-31,Paneer Tikka,Starters,6,0.98,245.0,Wednesday,0,0,Sunny,12,0
2024-01-31,Chicken Tandoori,Starters,17,3.32,830.0,Wednesday,0,0,Sunny,12,0
2024-01-31,Veg Spring Rolls,Starters,8,1.55,387.5,Wednesday,0,0,Sunny,12,0
2024-01-31,Fish Amritsari,Starters,28,5.4,1350.0,Wednesday,0,0,Sunny,12,0
2024-01-31,Butter Naan,Breads,17,1.25,150.0,Wednesday,0,0,Sunny,12,0
2024-01-31,Garlic Naan,Breads,7,0.42,50.4,Wednesday,0,0,Sunny,12,0
2024-01-31,Tandoori Roti,Breads,21,1.55,186.0,Wednesday,0,0,Sunny,12,0
2024-01-31,Gulab Jamun,Desserts,5,0.53,148.4,Wednesday,0,0,Sunny,12,0
2024-01-31,Ras Malai,Desserts,15,1.58,442.4,Wednesday,0,0,Sunny,12,0
2024-01-31,Kheer,Desserts,12,1.8,504.0,Wednesday,0,0,Sunny,12,0
2024-01-31,Kulfi,Desserts,13,1.49,417.2,Wednesday,0,0,Sunny,12,0
2024-02-01,Paneer Butter Masala,Main Course,2,0.65,208.0,Thursday,0,0,Sunny,12,1
2024-02-01,Dal Makhani,Main Course,10,3.4,1088.0,Thursday,0,0,Sunny,12,1
2024-02-01,Chicken Biryani,Main Course,10,2.93,937.6,Thursday,0,0,Sunny,12,1
2024-02-01,Mutton Rogan Josh,Main Course,21,5.39,1724.8,Thursday,0,0,Sunny,12,1
2024-02-01,Paneer Tikka,Starters,23,4.49,1122.5,Thursday,0,0,Sunny,12,1
2024-02-01,Chicken Tandoori,Starters,6,1.17,292.5,Thursday,0,0,Sunny,12,1
2024-02-01,Veg Spring Rolls,Starters,67,11.63,2907.5,Thursday,0,0,Sunny,12,1
2024-02-01,Fish Amritsari,Starters,22,3.37,842.5,Thursday,0,0,Sunny,12,1
2024-02-01,Butter Naan,Breads,13,0.9,108.0,Thursday,0,0,Sunny,12,1
2024-02-01,Garlic Naan,Breads,9,0.55,66.0,Thursday,0,0,Sunny,12,1
2024-02-01,Tandoori Roti,Breads,18,1.39,166.8,Thursday,0,0,Sunny,12,1
2024-02-01,Gulab Jamun,Desserts,14,2.09,585.2,Thursday,0,0,Sunny,12,1
2024-02-01,Ras Malai,Desserts,9,1.06,296.8,Thursday,0,0,Sunny,12,1
2024-02-01,Kheer,Desserts,10,1.31,366.8,Thursday,0,0,Sunny,12,1
2024-02-01,Kulfi,Desserts,17,2.35,658.0,Thursday,0,0,Sunny,12,1
2024-02-02,Paneer Butter Masala,Main Course,5,1.45,464.0,Friday,0,0,Cloudy,8,0
2024-02-02,Dal Makhani,Main Course,11,3.39,1084.8,Friday,0,0,Cloudy,8,0
2024-02-02,Chicken Biryani,Main Course,5,1.54,492.8,Friday,0,0,Cloudy,8,0
2024-02-02,Mutton Rogan Josh,Main Course,15,4.28,1369.6,Friday,0,0,Cloudy,8,0
2024-02-02,Paneer Tikka,Starters,9,1.58,395.0,Friday,0,0,Cloudy,8,0
2024-02-02,Chicken Tandoori,Starters,11,1.59,397.5,Friday,0,0,Cloudy,8,0
2024-02-02,Veg Spring Rolls,Starters,13,1.86,465.0,Friday,0,0,Cloudy,8,0
2024-02-02,Fish Amritsari,Starters,11,1.86,465.0,Friday,0,0,Cloudy,8,0
2024-02-02,Butter Naan,Breads,11,0.75,90.0,Friday,0,0,Cloudy,8,0
2024-02-02,Garlic Naan,Breads,24,1.37,164.4,Friday,0,0,Cloudy,8,0
2024-02-02,Tandoori Roti,Breads,18,1.26,151.2,Friday,0,0,Cloudy,8,0
2024-02-02,Gulab Jamun,Desserts,11,1.35,378.0,Friday,0,0,Cloudy,8,0
2024-02-02,Ras Malai,Desserts,6,0.72,201.6,Friday,0,0,Cloudy,8,0
2024-02-02,Kheer,Desserts,3,0.41,114.8,Friday,0,0,Cloudy,8,0
2024-02-02,Kulfi,Desserts,15,1.86,520.8,Friday,0,0,Cloudy,8,0
2024-02-03,Paneer Butter Masala,Main Course,2,0.67,214.4,Saturday,1,0,Cloudy,14,0
2024-02-03,Dal Makhani,Main Course,9,2.24,716.8,Saturday,1,0,Cloudy,14,0
2024-02-03,Chicken Biryani,Main Course,6,1.89,604.8,Saturday,1,0,Cloudy,14,0
2024-02-03,Mutton Rogan Josh,Main Course,18,5.17,1654.4,Saturday,1,0,Cloudy,14,0
2024-02-03,Paneer Tikka,Starters,10,1.79,447.5,Saturday,1,0,Cloudy,14,0
2024-02-03,Chicken Tandoori,Starters,7,1.19,297.5,Saturday,1,0,Cloudy,14,0
2024-02-03,Veg Spring Rolls,Starters,24,3.61,902.5,Saturday,1,0,Cloudy,14,0
2024-02-03,Fish Amritsari,Starters,28,5.59,1397.5,Saturday,1,0,Cloudy,14,0
2024-02-03,Butter Naan,Breads,13,0.75,90.0,Saturday,1,0,Cloudy,14,0
2024-02-03,Garlic Naan,Breads,9,0.55,66.0,Saturday,1,0,Cloudy,14,0
2024-02-03,Tandoori Roti,Breads,12,0.78,93.6,Saturday,1,0,Cloudy,14,0
2024-02-03,Gulab Jamun,Desserts,14,1.81,506.8,Saturday,1,0,Cloudy,14,0
2024-02-03,Ras Malai,Desserts,10,1.22,341.6,Saturday,1,0,Cloudy,14,0
2024-02-03,Kheer,Desserts,8,0.88,246.4,Saturday,1,0,Cloudy,14,0
2024-02-03,Kulfi,Desserts,35,4.26,1192.8,Saturday,1,0,Cloudy,14,0
2024-02-04,Paneer Butter Masala,Main Course,56,13.76,4403.2,Sunday,1,0,Sunny,16,1
2024-02-04,Dal Makhani,Main Course,9,2.3,736.0,Sunday,1,0,Sunny,16,1
2024-02-04,Chicken Biryani,Main Course,4,1.22,390.4,Sunday,1,0,Sunny,16,1
2024-02-04,Mutton Rogan Josh,Main Course,13,4.52,1446.4,Sunday,1,0,Sunny,16,1
2024-02-04,Paneer Tikka,Starters,30,4.58,1145.0,Sunday,1,0,Sunny,16,1
2024-02-04,Chicken Tandoori,Starters,22,3.49,872.5,Sunday,1,0,Sunny,16,1
2024-02-04,Veg Spring Rolls,Starters,18,3.42,855.0,Sunday,1,0,Sunny,16,1
2024-02-04,Fish Amritsari,Starters,33,6.59,1647.5,Sunday,1,0,Sunny,16,1
2024-02-04,Butter Naan,Breads,12,0.68,81.6,Sunday,1,0,Sunny,16,1
2024-02-04,Garlic Naan,Breads,17,1.15,138.0,Sunday,1,0,Sunny,16,1
2024-02-04,Tandoori Roti,Breads,41,3.12,374.4,Sunday,1,0,Sunny,16,1
2024-02-04,Gulab Jamun,Desserts,7,0.79,221.2,Sunday,1,0,Sunny,16,1
2024-02-04,Ras Malai,Desserts,10,1.42,397.6,Sunday,1,0,Sunny,16,1
2024-02-04,Kheer,Desserts,16,2.4,672.0,Sunday,1,0,Sunny,16,1
2024-02-04,Kulfi,Desserts,21,2.9,812.0,Sunday,1,0,Sunny,16,1
2024-02-05,Paneer Butter Masala,Main Course,8,2.56,819.2,Monday,0,0,Sunny,8,0
2024-02-05,Dal Makhani,Main Course,17,5.23,1673.6,Monday,0,0,Sunny,8,0
2024-02-05,Chicken Biryani,Main Course,8,2.42,774.4,Monday,0,0,Sunny,8,0
2024-02-05,Mutton Rogan Josh,Main Course,13,4.51,1443.2,Monday,0,0,Sunny,8,0
2024-02-05,Paneer Tikka,Starters,13,2.41,602.5,Monday,0,0,Sunny,8,0
2024-02-05,Chicken Tandoori,Starters,14,2.4,600.0,Monday,0,0,Sunny,8,0
2024-02-05,Veg Spring Rolls,Starters,13,2.54,635.0,Monday,0,0,Sunny,8,0
2024-02-05,Fish Amritsari,Starters,13,2.17,542.5,Monday,0,0,Sunny,8,0
2024-02-05,Butter Naan,Breads,5,0.4,48.0,Monday,0,0,Sunny,8,0
2024-02-05,Garlic Naan,Breads,24,1.52,182.4,Monday,0,0,Sunny,8,0
2024-02-05,Tandoori Roti,Breads,19,1.08,129.6,Monday,0,0,Sunny,8,0
2024-02-05,Gulab Jamun,Desserts,13,1.81,506.8,Monday,0,0,Sunny,8,0
2024-02-05,Ras Malai,Desserts,14,1.8,504.0,Monday,0,0,Sunny,8,0
2024-02-05,Kheer,Desserts,6,0.72,201.6,Monday,0,0,Sunny,8,0
2024-02-05,Kulfi,Desserts,9,1.03,288.4,Monday,0,0,Sunny,8,0
2024-02-06,Paneer Butter Masala,Main Course,7,2.28,729.6,Tuesday,0,0,Stormy,10,0
2024-02-06,Dal Makhani,Main Course,6,1.86,595.2,Tuesday,0,0,Stormy,10,0
2024-02-06,Chicken Biryani,Main Course,6,1.73,553.6,Tuesday,0,0,Stormy,10,0
2024-02-06,Mutton Rogan Josh,Main Course,15,5.17,1654.4,Tuesday,0,0,Stormy,10,0
2024-02-06,Paneer Tikka,Starters,3,0.47,117.5,Tuesday,0,0,Stormy,10,0
2024-02-06,Chicken Tandoori,Starters,8,1.46,365.0,Tuesday,0,0,Stormy,10,0
2024-02-06,Veg Spring Rolls,Starters,15,2.37,592.5,Tuesday,0,0,Stormy,10,0
2024-02-06,Fish Amritsari,Starters,12,1.97,492.5,Tuesday,0,0,Stormy,10,0
2024-02-06,Butter Naan,Breads,9,0.64,76.8,Tuesday,0,0,Stormy,10,0
2024-02-06,Garlic Naan,Breads,13,0.93,111.6,Tuesday,0,0,Stormy,10,0
2024-02-06,Tandoori Roti,Breads,6,0.4,48.0,Tuesday,0,0,Stormy,10,0
2024-02-06,Gulab Jamun,Desserts,6,0.81,226.8,Tuesday,0,0,Stormy,10,0
2024-02-06,Ras Malai,Desserts,5,0.71,198.8,Tuesday,0,0,Stormy,10,0
2024-02-06,Kheer,Desserts,6,0.84,235.2,Tuesday,0,0,Stormy,10,0
2024-02-06,Kulfi,Desserts,10,1.33,372.4,Tuesday,0,0,Stormy,10,0
2024-02-07,Paneer Butter Masala,Main Course,3,0.92,294.4,Wednesday,0,0,Sunny,11,0
2024-02-07,Dal Makhani,Main Course,10,2.81,899.2,Wednesday,0,0,Sunny,11,0
2024-02-07,Chicken Biryani,Main Course,2,0.52,166.4,Wednesday,0,0,Sunny,11,0
2024-02-07,Mutton Rogan Josh,Main Course,14,4.82,1542.4,Wednesday,0,0,Sunny,11,0
2024-02-07,Paneer Tikka,Starters,14,2.53,632.5,Wednesday,0,0,Sunny,11,0
2024-02-07,Chicken Tandoori,Starters,16,3.13,782.5,Wednesday,0,0,Sunny,11,0
2024-02-07,Veg Spring Rolls,Starters,10,1.55,387.5,Wednesday,0,0,Sunny,11,0
2024-02-07,Fish Amritsari,Starters,25,4.51,1127.5,Wednesday,0,0,Sunny,11,0
2024-02-07,Butter Naan,Breads,10,0.8,96.0,Wednesday,0,0,Sunny,11,0
2024-02-07,Garlic Naan,Breads,14,1.07,128.4,Wednesday,0,0,Sunny,11,0
2024-02-07,Tandoori Roti,Breads,26,1.94,232.8,Wednesday,0,0,Sunny,11,0
2024-02-07,Gulab Jamun,Desserts,4,0.52,145.6,Wednesday,0,0,Sunny,11,0
2024-02-07,Ras Malai,Desserts,5,0.72,201.6,Wednesday,0,0,Sunny,11,0
2024-02-07,Kheer,Desserts,6,0.83,232.4,Wednesday,0,0,Sunny,11,0
