date,item_name,category,prep_qty,orders_qty,day_of_week,is_weekend,is_holiday,weather,staff_count,event_flag
2024-01-22,Gulab Jamun,Desserts,42,35,Monday,0,0,Sunny,10,0
2024-01-22,Ras Malai,Desserts,48,38,Monday,0,0,Sunny,10,0
2024-01-22,Kheer,Desserts,38,29,Monday,0,0,Sunny,10,0
2024-01-22,Kulfi,Desserts,35,26,Monday,0,0,Sunny,10,0
2024-01-23,Paneer Butter Masala,Main Course,47,41,Tuesday,0,0,Sunny,8,0
2024-01-23,Dal Makhani,Main Course,50,41,Tuesday,0,0,Sunny,8,0
2024-01-23,Chicken Biryani,Main Course,53,44,Tuesday,0,0,Sunny,8,0
2024-01-23,Mutton Rogan Josh,Main Course,46,35,Tuesday,0,0,Sunny,8,0
2024-01-23,Paneer Tikka,Starters,70,51,Tuesday,0,0,Sunny,8,0
2024-01-23,Chicken Tandoori,Starters,61,41,Tuesday,0,0,Sunny,8,0
2024-01-23,Veg Spring Rolls,Starters,67,46,Tuesday,0,0,Sunny,8,0
2024-01-23,Fish Amritsari,Starters,59,29,Tuesday,0,0,Sunny,8,0
2024-01-23,Butter Naan,Breads,90,78,Tuesday,0,0,Sunny,8,0
2024-01-23,Garlic Naan,Breads,98,67,Tuesday,0,0,Sunny,8,0
2024-01-23,Tandoori Roti,Breads,90,77,Tuesday,0,0,Sunny,8,0
2024-01-23,Gulab Jamun,Desserts,41,27,Tuesday,0,0,Sunny,8,0
2024-01-23,Ras Malai,Desserts,41,27,Tuesday,0,0,Sunny,8,0
2024-01-23,Kheer,Desserts,33,24,Tuesday,0,0,Sunny,8,0
2024-01-23,Kulfi,Desserts,31,16,Tuesday,0,0,Sunny,8,0
2024-01-24,Paneer Butter Masala,Main Course,47,39,Wednesday,0,0,Cloudy,9,0
2024-01-24,Dal Makhani,Main Course,54,51,Wednesday,0,0,Cloudy,9,0
2024-01-24,Chicken Biryani,Main Course,50,48,Wednesday,0,0,Cloudy,9,0
2024-01-24,Mutton Rogan Josh,Main Course,43,26,Wednesday,0,0,Cloudy,9,0
2024-01-24,Paneer Tikka,Starters,62,58,Wednesday,0,0,Cloudy,9,0
2024-01-24,Chicken Tandoori,Starters,53,23,Wednesday,0,0,Cloudy,9,0
2024-01-24,Veg Spring Rolls,Starters,71,57,Wednesday,0,0,Cloudy,9,0
2024-01-24,Fish Amritsari,Starters,67,50,Wednesday,0,0,Cloudy,9,0
2024-01-24,Butter Naan,Breads,79,66,Wednesday,0,0,Cloudy,9,0
2024-01-24,Garlic Naan,Breads,97,79,Wednesday,0,0,Cloudy,9,0
2024-01-24,Tandoori Roti,Breads,90,74,Wednesday,0,0,Cloudy,9,0
2024-01-24,Gulab Jamun,Desserts,45,42,Wednesday,0,0,Cloudy,9,0
2024-01-24,Ras Malai,Desserts,48,32,Wednesday,0,0,Cloudy,9,0
2024-01-24,Kheer,Desserts,39,35,Wednesday,0,0,Cloudy,9,0
2024-01-24,Kulfi,Desserts,33,20,Wednesday,0,0,Cloudy,9,0
2024-01-25,Paneer Butter Masala,Main Course,56,49,Thursday,0,0,Sunny,11,0
2024-01-25,Dal Makhani,Main Course,51,46,Thursday,0,0,Sunny,11,0
2024-01-25,Chicken Biryani,Main Course,54,49,Thursday,0,0,Sunny,11,0
2024-01-25,Mutton Rogan Josh,Main Course,47,24,Thursday,0,0,Sunny,11,0
2024-01-25,Paneer Tikka,Starters,67,62,Thursday,0,0,Sunny,11,0
2024-01-25,Chicken Tandoori,Starters,63,17,Thursday,0,0,Sunny,11,0
2024-01-25,Veg Spring Rolls,Starters,58,51,Thursday,0,0,Sunny,11,0
2024-01-25,Fish Amritsari,Starters,71,50,Thursday,0,0,Sunny,11,0
2024-01-25,Butter Naan,Breads,81,69,Thursday,0,0,Sunny,11,0
2024-01-25,Garlic Naan,Breads,78,62,Thursday,0,0,Sunny,11,0
2024-01-25,Tandoori Roti,Breads,94,69,Thursday,0,0,Sunny,11,0
2024-01-25,Gulab Jamun,Desserts,45,31,Thursday,0,0,Sunny,11,0
2024-01-25,Ras Malai,Desserts,40,30,Thursday,0,0,Sunny,11,0
2024-01-25,Kheer,Desserts,38,10,Thursday,0,0,Sunny,11,0
2024-01-25,Kulfi,Desserts,37,26,Thursday,0,0,Sunny,11,0
2024-01-26,Paneer Butter Masala,Main Course,69,55,Friday,0,1,Sunny,11,1
2024-01-26,Dal Makhani,Main Course,84,61,Friday,0,1,Sunny,11,1
2024-01-26,Chicken Biryani,Main Course,72,68,Friday,0,1,Sunny,11,1
2024-01-26,Mutton Rogan Josh,Main Course,74,39,Friday,0,1,Sunny,11,1
2024-01-26,Paneer Tikka,Starters,91,66,Friday,0,1,Sunny,11,1
2024-01-26,Chicken Tandoori,Starters,97,77,Friday,0,1,Sunny,11,1
2024-01-26,Veg Spring Rolls,Starters,98,76,Friday,0,1,Sunny,11,1
2024-01-26,Fish Amritsari,Starters,100,51,Friday,0,1,Sunny,11,1
2024-01-26,Butter Naan,Breads,124,110,Friday,0,1,Sunny,11,1
2024-01-26,Garlic Naan,Breads,157,146,Friday,0,1,Sunny,11,1
2024-01-26,Tandoori Roti,Breads,132,118,Friday,0,1,Sunny,11,1
2024-01-26,Gulab Jamun,Desserts,61,56,Friday,0,1,Sunny,11,1
2024-01-26,Ras Malai,Desserts,72,47,Friday,0,1,Sunny,11,1
2024-01-26,Kheer,Desserts,53,42,Friday,0,1,Sunny,11,1
2024-01-26,Kulfi,Desserts,47,30,Friday,0,1,Sunny,11,1
2024-01-27,Paneer Butter Masala,Main Course,77,62,Saturday,1,0,Cloudy,13,1
2024-01-27,Dal Makhani,Main Course,92,64,Saturday,1,0,Cloudy,13,1
2024-01-27,Chicken Biryani,Main Course,86,68,Saturday,1,0,Cloudy,13,1
2024-01-27,Mutton Rogan Josh,Main Course,75,43,Saturday,1,0,Cloudy,13,1
2024-01-27,Paneer Tikka,Starters,103,97,Saturday,1,0,Cloudy,13,1
2024-01-27,Chicken Tandoori,Starters,91,60,Saturday,1,0,Cloudy,13,1
2024-01-27,Veg Spring Rolls,Starters,104,84,Saturday,1,0,Cloudy,13,1
2024-01-27,Fish Amritsari,Starters,111,87,Saturday,1,0,Cloudy,13,1
2024-01-27,Butter Naan,Breads,144,134,Saturday,1,0,Cloudy,13,1
2024-01-27,Garlic Naan,Breads,134,93,Saturday,1,0,Cloudy,13,1
2024-01-27,Tandoori Roti,Breads,168,131,Saturday,1,0,Cloudy,13,1
2024-01-27,Gulab Jamun,Desserts,83,72,Saturday,1,0,Cloudy,13,1
2024-01-27,Ras Malai,Desserts,67,61,Saturday,1,0,Cloudy,13,1
2024-01-27,Kheer,Desserts,65,58,Saturday,1,0,Cloudy,13,1
2024-01-27,Kulfi,Desserts,57,37,Saturday,1,0,Cloudy,13,1
2024-01-28,Paneer Butter Masala,Main Course,69,61,Sunday,1,0,Rainy,11,0
2024-01-28,Dal Makhani,Main Course,70,59,Sunday,1,0,Rainy,11,0
2024-01-28,Chicken Biryani,Main Course,58,46,Sunday,1,0,Rainy,11,0
2024-01-28,Mutton Rogan Josh,Main Course,55,33,Sunday,1,0,Rainy,11,0
2024-01-28,Paneer Tikka,Starters,85,73,Sunday,1,0,Rainy,11,0
2024-01-28,Chicken Tandoori,Starters,79,52,Sunday,1,0,Rainy,11,0
2024-01-28,Veg Spring Rolls,Starters,87,57,Sunday,1,0,Rainy,11,0
2024-01-28,Fish Amritsari,Starters,74,53,Sunday,1,0,Rainy,11,0
2024-01-28,Butter Naan,Breads,124,107,Sunday,1,0,Rainy,11,0
2024-01-28,Garlic Naan,Breads,106,80,Sunday,1,0,Rainy,11,0
2024-01-28,Tandoori Roti,Breads,126,109,Sunday,1,0,Rainy,11,0
2024-01-28,Gulab Jamun,Desserts,61,48,Sunday,1,0,Rainy,11,0
2024-01-28,Ras Malai,Desserts,62,54,Sunday,1,0,Rainy,11,0
2024-01-28,Kheer,Desserts,43,35,Sunday,1,0,Rainy,11,0
2024-01-28,Kulfi,Desserts,47,31,Sunday,1,0,Rainy,11,0
2024-01-29,Paneer Butter Masala,Main Course,49,46,Monday,0,0,Cloudy,10,0
2024-01-29,Dal Makhani,Main Course,56,44,Monday,0,0,Cloudy,10,0
2024-01-29,Chicken Biryani,Main Course,52,45,Monday,0,0,Cloudy,10,0
2024-01-29,Mutton Rogan Josh,Main Course,43,23,Monday,0,0,Cloudy,10,0
2024-01-29,Paneer Tikka,Starters,73,48,Monday,0,0,Cloudy,10,0
2024-01-29,Chicken Tandoori,Starters,55,39,Monday,0,0,Cloudy,10,0
2024-01-29,Veg Spring Rolls,Starters,62,54,Monday,0,0,Cloudy,10,0
2024-01-29,Fish Amritsari,Starters,56,28,Monday,0,0,Cloudy,10,0
2024-01-29,Butter Naan,Breads,81,70,Monday,0,0,Cloudy,10,0
2024-01-29,Garlic Naan,Breads,78,66,Monday,0,0,Cloudy,10,0
2024-01-29,Tandoori Roti,Breads,101,67,Monday,0,0,Cloudy,10,0
2024-01-29,Gulab Jamun,Desserts,48,45,Monday,0,0,Cloudy,10,0
2024-01-29,Ras Malai,Desserts,40,32,Monday,0,0,Cloudy,10,0
2024-01-29,Kheer,Desserts,37,27,Monday,0,0,Cloudy,10,0
2024-01-29,Kulfi,Desserts,32,24,Monday,0,0,Cloudy,10,0
2024-01-30,Paneer Butter Masala,Main Course,51,45,Tuesday,0,0,Sunny,9,0
2024-01-30,Dal Makhani,Main Course,61,47,Tuesday,0,0,Sunny,9,0
2024-01-30,Chicken Biryani,Main Course,46,43,Tuesday,0,0,Sunny,9,0
2024-01-30,Mutton Rogan Josh,Main Course,44,23,Tuesday,0,0,Sunny,9,0
2024-01-30,Paneer Tikka,Starters,70,55,Tuesday,0,0,Sunny,9,0
2024-01-30,Chicken Tandoori,Starters,59,51,Tuesday,0,0,Sunny,9,0
2024-01-30,Veg Spring Rolls,Starters,59,50,Tuesday,0,0,Sunny,9,0
2024-01-30,Fish Amritsari,Starters,70,50,Tuesday,0,0,Sunny,9,0
2024-01-30,Butter Naan,Breads,80,68,Tuesday,0,0,Sunny,9,0
2024-01-30,Garlic Naan,Breads,85,66,Tuesday,0,0,Sunny,9,0
2024-01-30,Tandoori Roti,Breads,90,63,Tuesday,0,0,Sunny,9,0
2024-01-30,Gulab Jamun,Desserts,44,38,Tuesday,0,0,Sunny,9,0
2024-01-30,Ras Malai,Desserts,45,31,Tuesday,0,0,Sunny,9,0
2024-01-30,Kheer,Desserts,36,29,Tuesday,0,0,Sunny,9,0
2024-01-30,Kulfi,Desserts,34,18,Tuesday,0,0,Sunny,9,0
2024-01-31,Paneer Butter Masala,Main Course,54,50,Wednesday,0,0,Sunny,12,0
2024-01-31,Dal Makhani,Main Course,51,44,Wednesday,0,0,Sunny,12,0
2024-01-31,Chicken Biryani,Main Course,49,45,Wednesday,0,0,Sunny,12,0
2024-01-31,Mutton Rogan Josh,Main Course,52,28,Wednesday,0,0,Sunny,12,0
2024-01-31,Paneer Tikka,Starters,58,52,Wednesday,0,0,Sunny,12,0
2024-01-31,Chicken Tandoori,Starters,65,48,Wednesday,0,0,Sunny,12,0
2024-01-31,Veg Spring Rolls,Starters,59,51,Wednesday,0,0,Sunny,12,0
2024-01-31,Fish Amritsari,Starters,66,38,Wednesday,0,0,Sunny,12,0
2024-01-31,Butter Naan,Breads,90,73,Wednesday,0,0,Sunny,12,0
2024-01-31,Garlic Naan,Breads,86,79,Wednesday,0,0,Sunny,12,0
2024-01-31,Tandoori Roti,Breads,94,73,Wednesday,0,0,Sunny,12,0
2024-01-31,Gulab Jamun,Desserts,49,44,Wednesday,0,0,Sunny,12,0
2024-01-31,Ras Malai,Desserts,46,31,Wednesday,0,0,Sunny,12,0
2024-01-31,Kheer,Desserts,38,26,Wednesday,0,0,Sunny,12,0
2024-01-31,Kulfi,Desserts,31,18,Wednesday,0,0,Sunny,12,0
2024-02-01,Paneer Butter Masala,Main Course,50,48,Thursday,0,0,Sunny,12,1
2024-02-01,Dal Makhani,Main Course,63,53,Thursday,0,0,Sunny,12,1
2024-02-01,Chicken Biryani,Main Course,53,43,Thursday,0,0,Sunny,12,1
2024-02-01,Mutton Rogan Josh,Main Course,53,32,Thursday,0,0,Sunny,12,1
2024-02-01,Paneer Tikka,Starters,67,44,Thursday,0,0,Sunny,12,1
2024-02-01,Chicken Tandoori,Starters,58,52,Thursday,0,0,Sunny,12,1
2024-02-01,Veg Spring Rolls,Starters,132,65,Thursday,0,0,Sunny,12,1
2024-02-01,Fish Amritsari,Starters,68,46,Thursday,0,0,Sunny,12,1
2024-02-01,Butter Naan,Breads,84,71,Thursday,0,0,Sunny,12,1
2024-02-01,Garlic Naan,Breads,87,78,Thursday,0,0,Sunny,12,1
2024-02-01,Tandoori Roti,Breads,101,83,Thursday,0,0,Sunny,12,1
2024-02-01,Gulab Jamun,Desserts,52,38,Thursday,0,0,Sunny,12,1
2024-02-01,Ras Malai,Desserts,46,37,Thursday,0,0,Sunny,12,1
2024-02-01,Kheer,Desserts,37,27,Thursday,0,0,Sunny,12,1
2024-02-01,Kulfi,Desserts,38,21,Thursday,0,0,Sunny,12,1
2024-02-02,Paneer Butter Masala,Main Course,47,42,Friday,0,0,Cloudy,8,0
2024-02-02,Dal Makhani,Main Course,47,36,Friday,0,0,Cloudy,8,0
2024-02-02,Chicken Biryani,Main Course,47,42,Friday,0,0,Cloudy,8,0
2024-02-02,Mutton Rogan Josh,Main Course,43,28,Friday,0,0,Cloudy,8,0
2024-02-02,Paneer Tikka,Starters,57,48,Friday,0,0,Cloudy,8,0
2024-02-02,Chicken Tandoori,Starters,54,43,Friday,0,0,Cloudy,8,0
2024-02-02,Veg Spring Rolls,Starters,53,40,Friday,0,0,Cloudy,8,0
2024-02-02,Fish Amritsari,Starters,50,39,Friday,0,0,Cloudy,8,0
2024-02-02,Butter Naan,Breads,72,61,Friday,0,0,Cloudy,8,0
2024-02-02,Garlic Naan,Breads,67,43,Friday,0,0,Cloudy,8,0
2024-02-02,Tandoori Roti,Breads,72,54,Friday,0,0,Cloudy,8,0
2024-02-02,Gulab Jamun,Desserts,40,29,Friday,0,0,Cloudy,8,0
2024-02-02,Ras Malai,Desserts,34,28,Friday,0,0,Cloudy,8,0
2024-02-02,Kheer,Desserts,31,28,Friday,0,0,Cloudy,8,0
2024-02-02,Kulfi,Desserts,34,19,Friday,0,0,Cloudy,8,0
2024-02-03,Paneer Butter Masala,Main Course,58,56,Saturday,1,0,Cloudy,14,0
2024-02-03,Dal Makhani,Main Course,60,51,Saturday,1,0,Cloudy,14,0
2024-02-03,Chicken Biryani,Main Course,65,59,Saturday,1,0,Cloudy,14,0
2024-02-03,Mutton Rogan Josh,Main Course,51,33,Saturday,1,0,Cloudy,14,0
2024-02-03,Paneer Tikka,Starters,76,66,Saturday,1,0,Cloudy,14,0
2024-02-03,Chicken Tandoori,Starters,74,67,Saturday,1,0,Cloudy,14,0
2024-02-03,Veg Spring Rolls,Starters,73,49,Saturday,1,0,Cloudy,14,0
2024-02-03,Fish Amritsari,Starters,80,52,Saturday,1,0,Cloudy,14,0
2024-02-03,Butter Naan,Breads,117,104,Saturday,1,0,Cloudy,14,0
2024-02-03,Garlic Naan,Breads,104,95,Saturday,1,0,Cloudy,14,0
2024-02-03,Tandoori Roti,Breads,111,99,Saturday,1,0,Cloudy,14,0
2024-02-03,Gulab Jamun,Desserts,60,46,Saturday,1,0,Cloudy,14,0
2024-02-03,Ras Malai,Desserts,57,47,Saturday,1,0,Cloudy,14,0
2024-02-03,Kheer,Desserts,43,35,Saturday,1,0,Cloudy,14,0
2024-02-03,Kulfi,Desserts,47,12,Saturday,1,0,Cloudy,14,0
2024-02-04,Paneer Butter Masala,Main Course,81,25,Sunday,1,0,Sunny,16,1
2024-02-04,Dal Makhani,Main Course,80,71,Sunday,1,0,Sunny,16,1
2024-02-04,Chicken Biryani,Main Course,78,74,Sunday,1,0,Sunny,16,1
2024-02-04,Mutton Rogan Josh,Main Course,62,49,Sunday,1,0,Sunny,16,1
2024-02-04,Paneer Tikka,Starters,97,67,Sunday,1,0,Sunny,16,1
2024-02-04,Chicken Tandoori,Starters,95,73,Sunday,1,0,Sunny,16,1
2024-02-04,Veg Spring Rolls,Starters,88,70,Sunday,1,0,Sunny,16,1
2024-02-04,Fish Amritsari,Starters,90,57,Sunday,1,0,Sunny,16,1
2024-02-04,Butter Naan,Breads,132,120,Sunday,1,0,Sunny,16,1
2024-02-04,Garlic Naan,Breads,143,126,Sunday,1,0,Sunny,16,1
2024-02-04,Tandoori Roti,Breads,135,94,Sunday,1,0,Sunny,16,1
2024-02-04,Gulab Jamun,Desserts,64,57,Sunday,1,0,Sunny,16,1
2024-02-04,Ras Malai,Desserts,63,53,Sunday,1,0,Sunny,16,1
2024-02-04,Kheer,Desserts,53,37,Sunday,1,0,Sunny,16,1
2024-02-04,Kulfi,Desserts,47,26,Sunday,1,0,Sunny,16,1
2024-02-05,Paneer Butter Masala,Main Course,43,35,Monday,0,0,Sunny,8,0
2024-02-05,Dal Makhani,Main Course,54,37,Monday,0,0,Sunny,8,0
2024-02-05,Chicken Biryani,Main Course,41,33,Monday,0,0,Sunny,8,0
2024-02-05,Mutton Rogan Josh,Main Course,36,23,Monday,0,0,Sunny,8,0
2024-02-05,Paneer Tikka,Starters,63,50,Monday,0,0,Sunny,8,0
2024-02-05,Chicken Tandoori,Starters,51,37,Monday,0,0,Sunny,8,0
2024-02-05,Veg Spring Rolls,Starters,58,45,Monday,0,0,Sunny,8,0
2024-02-05,Fish Amritsari,Starters,53,40,Monday,0,0,Sunny,8,0
2024-02-05,Butter Naan,Breads,79,74,Monday,0,0,Sunny,8,0
2024-02-05,Garlic Naan,Breads,68,44,Monday,0,0,Sunny,8,0
2024-02-05,Tandoori Roti,Breads,74,55,Monday,0,0,Sunny,8,0
2024-02-05,Gulab Jamun,Desserts,44,31,Monday,0,0,Sunny,8,0
2024-02-05,Ras Malai,Desserts,41,27,Monday,0,0,Sunny,8,0
2024-02-05,Kheer,Desserts,32,26,Monday,0,0,Sunny,8,0
2024-02-05,Kulfi,Desserts,32,23,Monday,0,0,Sunny,8,0
2024-02-06,Paneer Butter Masala,Main Course,40,33,Tuesday,0,0,Stormy,10,0
2024-02-06,Dal Makhani,Main Course,43,37,Tuesday,0,0,Stormy,10,0
2024-02-06,Chicken Biryani,Main Course,32,26,Tuesday,0,0,Stormy,10,0
2024-02-06,Mutton Rogan Josh,Main Course,31,16,Tuesday,0,0,Stormy,10,0
2024-02-06,Paneer Tikka,Starters,43,40,Tuesday,0,0,Stormy,10,0
2024-02-06,Chicken Tandoori,Starters,39,31,Tuesday,0,0,Stormy,10,0
2024-02-06,Veg Spring Rolls,Starters,43,28,Tuesday,0,0,Stormy,10,0
2024-02-06,Fish Amritsari,Starters,43,31,Tuesday,0,0,Stormy,10,0
2024-02-06,Butter Naan,Breads,72,63,Tuesday,0,0,Stormy,10,0
2024-02-06,Garlic Naan,Breads,72,59,Tuesday,0,0,Stormy,10,0
2024-02-06,Tandoori Roti,Breads,61,55,Tuesday,0,0,Stormy,10,0
2024-02-06,Gulab Jamun,Desserts,34,28,Tuesday,0,0,Stormy,10,0
2024-02-06,Ras Malai,Desserts,30,25,Tuesday,0,0,Stormy,10,0
2024-02-06,Kheer,Desserts,27,21,Tuesday,0,0,Stormy,10,0
2024-02-06,Kulfi,Desserts,24,14,Tuesday,0,0,Stormy,10,0
2024-02-07,Paneer Butter Masala,Main Course,39,36,Wednesday,0,0,Sunny,11,0
2024-02-07,Dal Makhani,Main Course,53,43,Wednesday,0,0,Sunny,11,0
2024-02-07,Chicken Biryani,Main Course,47,45,Wednesday,0,0,Sunny,11,0
2024-02-07,Mutton Rogan Josh,Main Course,41,27,Wednesday,0,0,Sunny,11,0
2024-02-07,Paneer Tikka,Starters,56,42,Wednesday,0,0,Sunny,11,0
2024-02-07,Chicken Tandoori,Starters,46,30,Wednesday,0,0,Sunny,11,0
2024-02-07,Veg Spring Rolls,Starters,62,52,Wednesday,0,0,Sunny,11,0
2024-02-07,Fish Amritsari,Starters,60,35,Wednesday,0,0,Sunny,11,0
2024-02-07,Butter Naan,Breads,86,76,Wednesday,0,0,Sunny,11,0
2024-02-07,Garlic Naan,Breads,69,55,Wednesday,0,0,Sunny,11,0
2024-02-07,Tandoori Roti,Breads,79,53,Wednesday,0,0,Sunny,11,0
2024-02-07,Gulab Jamun,Desserts,35,31,Wednesday,0,0,Sunny,11,0
2024-02-07,Ras Malai,Desserts,37,32,Wednesday,0,0,Sunny,11,0
2024-02-07,Kheer,Desserts,33,27,Wednesday,0,0,Sunny,11,0
2024-02-07,Kulfi,Desserts,27,21,Wednesday,0,0,Sunny,11,0
2024-02-08,Paneer Butter Masala,Main Course,39,37,Thursday,0,0,Stormy,11,0
2024-02-08,Dal Makhani,Main Course,37,25,Thursday,0,0,Stormy,11,0
2024-02-08,Chicken Biryani,Main Course,39,33,Thursday,0,0,Stormy,11,0
2024-02-08,Mutton Rogan Josh,Main Course,31,20,Thursday,0,0,Stormy,11,0
2024-02-08,Paneer Tikka,Starters,49,31,Thursday,0,0,Stormy,11,0
2024-02-08,Chicken Tandoori,Starters,43,36,Thursday,0,0,Stormy,11,0
2024-02-08,Veg Spring Rolls,Starters,52,41,Thursday,0,0,Stormy,11,0
2024-02-08,Fish Amritsari,Starters,41,30,Thursday,0,0,Stormy,11,0
2024-02-08,Butter Naan,Breads,58,54,Thursday,0,0,Stormy,11,0
2024-02-08,Garlic Naan,Breads,63,40,Thursday,0,0,Stormy,11,0
2024-02-08,Tandoori Roti,Breads,143,67,Thursday,0,0,Stormy,11,0
2024-02-08,Gulab Jamun,Desserts,32,22,Thursday,0,0,Stormy,11,0
2024-02-08,Ras Malai,Desserts,33,30,Thursday,0,0,Stormy,11,0
2024-02-08,Kheer,Desserts,24,20,Thursday,0,0,Stormy,11,0
2024-02-08,Kulfi,Desserts,24,16,Thursday,0,0,Stormy,11,0
2024-02-09,Paneer Butter Masala,Main Course,40,36,Friday,0,0,Cloudy,8,0
2024-02-09,Dal Makhani,Main Course,44,39,Friday,0,0,Cloudy,8,0
2024-02-09,Chicken Biryani,Main Course,44,37,Friday,0,0,Cloudy,8,0
2024-02-09,Mutton Rogan Josh,Main Course,40,28,Friday,0,0,Cloudy,8,0
2024-02-09,Paneer Tikka,Starters,50,41,Friday,0,0,Cloudy,8,0
2024-02-09,Chicken Tandoori,Starters,56,45,Friday,0,0,Cloudy,8,0
2024-02-09,Veg Spring Rolls,Starters,59,39,Friday,0,0,Cloudy,8,0
2024-02-09,Fish Amritsari,Starters,54,34,Friday,0,0,Cloudy,8,0
2024-02-09,Butter Naan,Breads,76,61,Friday,0,0,Cloudy,8,0
2024-02-09,Garlic Naan,Breads,82,74,Friday,0,0,Cloudy,8,0
2024-02-09,Tandoori Roti,Breads,74,69,Friday,0,0,Cloudy,8,0
2024-02-09,Gulab Jamun,Desserts,44,36,Friday,0,0,Cloudy,8,0
2024-02-09,Ras Malai,Desserts,38,25,Friday,0,0,Cloudy,8,0
2024-02-09,Kheer,Desserts,29,25,Friday,0,0,Cloudy,8,0
2024-02-09,Kulfi,Desserts,34,26,Friday,0,0,Cloudy,8,0
2024-02-10,Paneer Butter Masala,Main Course,73,71,Saturday,1,0,Cloudy,15,1
2024-02-10,Dal Makhani,Main Course,84,75,Saturday,1,0,Cloudy,15,1
2024-02-10,Chicken Biryani,Main Course,73,59,Saturday,1,0,Cloudy,15,1
2024-02-10,Mutton Rogan Josh,Main Course,69,39,Saturday,1,0,Cloudy,15,1
2024-02-10,Paneer Tikka,Starters,105,68,Saturday,1,0,Cloudy,15,1
2024-02-10,Chicken Tandoori,Starters,96,89,Saturday,1,0,Cloudy,15,1
2024-02-10,Veg Spring Rolls,Starters,95,79,Saturday,1,0,Cloudy,15,1
2024-02-10,Fish Amritsari,Starters,82,47,Saturday,1,0,Cloudy,15,1
2024-02-10,Butter Naan,Breads,127,111,Saturday,1,0,Cloudy,15,1
2024-02-10,Garlic Naan,Breads,227,132,Saturday,1,0,Cloudy,15,1
2024-02-10,Tandoori Roti,Breads,119,83,Saturday,1,0,Cloudy,15,1
2024-02-10,Gulab Jamun,Desserts,74,61,Saturday,1,0,Cloudy,15,1
2024-02-10,Ras Malai,Desserts,63,55,Saturday,1,0,Cloudy,15,1
2024-02-10,Kheer,Desserts,58,54,Saturday,1,0,Cloudy,15,1
2024-02-10,Kulfi,Desserts,55,35,Saturday,1,0,Cloudy,15,1
2024-02-11,Paneer Butter Masala,Main Course,76,64,Sunday,1,0,Sunny,14,1
2024-02-11,Dal Makhani,Main Course,74,66,Sunday,1,0,Sunny,14,1
2024-02-11,Chicken Biryani,Main Course,77,73,Sunday,1,0,Sunny,14,1
2024-02-11,Mutton Rogan Josh,Main Course,61,47,Sunday,1,0,Sunny,14,1
2024-02-11,Paneer Tikka,Starters,97,80,Sunday,1,0,Sunny,14,1
2024-02-11,Chicken Tandoori,Starters,90,63,Sunday,1,0,Sunny,14,1
2024-02-11,Veg Spring Rolls,Starters,94,85,Sunday,1,0,Sunny,14,1
2024-02-11,Fish Amritsari,Starters,88,60,Sunday,1,0,Sunny,14,1
2024-02-11,Butter Naan,Breads,134,126,Sunday,1,0,Sunny,14,1
2024-02-11,Garlic Naan,Breads,117,87,Sunday,1,0,Sunny,14,1
2024-02-11,Tandoori Roti,Breads,125,109,Sunday,1,0,Sunny,14,1
2024-02-11,Gulab Jamun,Desserts,65,50,Sunday,1,0,Sunny,14,1
2024-02-11,Ras Malai,Desserts,60,48,Sunday,1,0,Sunny,14,1
2024-02-11,Kheer,Desserts,53,40,Sunday,1,0,Sunny,14,1
2024-02-11,Kulfi,Desserts,46,33,Sunday,1,0,Sunny,14,1
2024-02-12,Paneer Butter Masala,Main Course,39,37,Monday,0,0,Stormy,9,0
2024-02-12,Dal Makhani,Main Course,45,32,Monday,0,0,Stormy,9,0
2024-02-12,Chicken Biryani,Main Course,35,34,Monday,0,0,Stormy,9,0
2024-02-12,Mutton Rogan Josh,Main Course,36,28,Monday,0,0,Stormy,9,0
2024-02-12,Paneer Tikka,Starters,44,38,Monday,0,0,Stormy,9,0
2024-02-12,Chicken Tandoori,Starters,38,14,Monday,0,0,Stormy,9,0
2024-02-12,Veg Spring Rolls,Starters,44,35,Monday,0,0,Stormy,9,0
2024-02-12,Fish Amritsari,Starters,47,29,Monday,0,0,Stormy,9,0
2024-02-12,Butter Naan,Breads,60,55,Monday,0,0,Stormy,9,0
2024-02-12,Garlic Naan,Breads,71,63,Monday,0,0,Stormy,9,0
2024-02-12,Tandoori Roti,Breads,64,57,Monday,0,0,Stormy,9,0
2024-02-12,Gulab Jamun,Desserts,32,29,Monday,0,0,Stormy,9,0
2024-02-12,Ras Malai,Desserts,33,23,Monday,0,0,Stormy,9,0
2024-02-12,Kheer,Desserts,23,17,Monday,0,0,Stormy,9,0
2024-02-12,Kulfi,Desserts,28,21,Monday,0,0,Stormy,9,0
2024-02-13,Paneer Butter Masala,Main Course,46,37,Tuesday,0,0,Sunny,9,0
2024-02-13,Dal Makhani,Main Course,50,42,Tuesday,0,0,Sunny,9,0
2024-02-13,Chicken Biryani,Main Course,42,34,Tuesday,0,0,Sunny,9,0
2024-02-13,Mutton Rogan Josh,Main Course,40,20,Tuesday,0,0,Sunny,9,0
2024-02-13,Paneer Tikka,Starters,63,43,Tuesday,0,0,Sunny,9,0
2024-02-13,Chicken Tandoori,Starters,53,41,Tuesday,0,0,Sunny,9,0
2024-02-13,Veg Spring Rolls,Starters,54,38,Tuesday,0,0,Sunny,9,0
2024-02-13,Fish Amritsari,Starters,52,41,Tuesday,0,0,Sunny,9,0
